1	04064	14	15	18	20	27	31	04	125	20.83	25	3	3	0	1	1	4	2	2	6	8	1	1	17	7	1	1	3
1	04065	13	14	27	29	32	33	08	148	24.67	28	4	2	2	1	0	4	2	2	5	8	2	2	20	13	0	2	3
1	04066	05	13	20	23	24	25	03	110	18.33	20	4	2	2	1	0	4	2	2	4	9	2	1	20	8	0	1	1
1	04067	01	06	07	13	16	32	04	75	12.50	25	3	3	0	1	1	1	5	-4	5	9	1	1	31	16	0	1	1
1	04068	02	08	11	13	24	31	15	89	14.83	19	3	3	0	1	1	2	4	-2	5	9	0	0	29	11	1	1	3
1	04069	02	11	15	20	22	29	05	99	16.50	19	3	3	0	1	1	3	3	0	5	6	0	0	27	9	1	2	0
1	04070	10	12	21	22	30	33	06	128	21.33	8	2	4	-2	0	2	4	2	2	4	7	1	1	23	9	0	1	4
1	04071	03	08	16	17	21	29	06	94	15.67	34	4	2	2	2	1	3	3	0	6	6	1	1	26	8	0	1	2
1	04072	08	15	18	28	30	33	14	132	22.00	32	2	4	-2	0	2	4	2	2	4	7	0	0	25	10	0	1	4
1	04073	02	07	13	16	23	28	16	89	14.83	29	3	3	0	1	0	2	4	-2	5	8	0	0	26	7	0	1	2
1	04074	05	06	15	19	26	29	13	100	16.67	40	4	2	2	1	0	3	3	0	3	8	1	1	24	9	0	0	3
1	04075	07	18	21	26	27	28	07	127	21.17	37	3	3	0	0	0	5	1	4	4	9	2	1	21	11	0	1	4
1	04076	03	05	13	17	25	31	07	94	15.67	24	6	0	6	5	0	3	3	0	4	7	0	0	28	8	0	0	2
1	04077	08	09	10	14	16	26	07	83	13.83	33	1	5	-4	0	3	1	5	-4	5	7	2	1	18	10	0	0	3
1	04078	04	05	10	21	24	26	05	90	15.00	20	2	4	-2	0	1	3	3	0	5	8	1	1	22	11	2	2	1
1	04079	07	13	14	17	19	30	03	100	16.67	30	4	2	2	2	0	3	3	0	5	9	1	1	23	11	0	0	0
1	04080	03	08	20	23	24	26	16	104	17.33	24	2	4	-2	0	2	4	2	2	5	9	1	1	23	12	0	0	2
1	04081	03	05	21	24	27	32	06	112	18.67	22	4	2	2	2	0	4	2	2	6	9	0	0	29	16	1	2	3
1	04082	03	20	24	27	29	30	15	133	22.17	23	3	3	0	1	1	5	1	4	5	9	1	1	27	17	1	3	1
1	04083	14	16	27	28	30	33	06	148	24.67	28	2	4	-2	0	2	4	2	2	6	7	1	1	19	11	0	2	2
1	04084	01	04	08	11	21	25	14	70	11.67	20	4	2	2	2	1	2	4	-2	4	5	0	0	24	10	0	0	0
1	04085	03	08	11	29	30	32	01	113	18.83	23	3	3	0	1	1	3	3	0	6	8	1	1	29	18	0	2	1
1	04086	10	13	18	19	25	27	01	112	18.67	32	4	2	2	2	0	4	2	2	6	7	1	1	17	6	0	0	1
1	04087	01	03	07	08	25	26	14	70	11.67	30	4	2	2	2	0	2	4	-2	6	8	2	2	25	17	1	1	1
1	04088	02	10	19	22	24	32	14	109	18.17	19	1	5	-4	0	3	4	2	2	4	8	0	0	30	9	0	0	2
1	04089	14	17	20	25	28	30	14	134	22.33	24	2	4	-2	0	1	5	1	4	5	5	0	0	16	5	0	0	2
1	04090	01	18	20	24	32	33	12	128	21.33	18	2	4	-2	0	3	5	1	4	6	10	1	1	32	17	1	1	2
1	04091	09	13	14	21	30	33	01	120	20.00	20	4	2	2	1	0	3	3	0	5	9	1	1	24	9	1	1	2
1	04092	01	04	08	13	28	31	02	85	14.17	25	3	3	0	0	1	2	4	-2	4	8	0	0	30	15	0	1	3
1	04093	11	14	20	27	32	33	05	137	22.83	17	3	3	0	0	1	4	2	2	6	8	1	1	22	7	0	0	3
1	04094	05	09	10	13	24	25	08	86	14.33	26	4	2	2	1	0	2	4	-2	5	7	2	2	20	11	0	0	2
1	04095	19	22	27	28	30	32	01	158	26.33	28	2	4	-2	0	2	6	0	6	5	6	1	1	13	5	0	0	0
1	04096	01	04	12	16	20	30	15	83	13.83	13	1	5	-4	0	4	2	4	-2	5	8	0	0	29	10	0	1	1
1	04097	10	19	20	26	29	31	14	135	22.50	25	3	3	0	1	1	5	1	4	4	8	1	1	21	9	0	1	3
1	04098	03	12	13	25	26	31	03	110	18.33	20	4	2	2	1	0	3	3	0	5	8	2	2	28	12	1	2	1
1	04099	05	10	21	22	26	33	02	117	19.50	17	3	3	0	0	1	4	2	2	6	6	1	1	28	11	1	1	1
1	04100	06	08	09	14	24	33	15	94	15.67	34	2	4	-2	0	2	2	4	-2	5	10	1	1	27	10	1	1	2
1	04101	02	09	14	19	25	26	15	95	15.83	35	3	3	0	1	0	3	3	0	5	6	1	1	24	7	0	2	2
1	04102	03	09	12	15	28	32	01	99	16.50	29	3	3	0	1	1	2	4	-2	5	8	0	0	29	13	1	1	2
1	04103	02	03	05	09	16	21	02	56	9.33	26	4	2	2	2	0	1	5	-4	6	9	1	1	19	7	0	2	2
1	04104	07	11	17	18	24	29	05	106	17.67	36	4	2	2	2	1	4	2	2	5	7	1	1	22	6	0	0	1
1	04105	07	09	10	21	23	30	12	100	16.67	20	4	2	2	2	0	3	3	0	5	8	1	1	23	11	1	1	3
1	04106	10	15	23	26	28	29	12	131	21.83	31	3	3	0	1	1	4	2	2	6	7	1	1	19	8	0	2	2
1	04107	01	08	12	13	18	20	07	72	12.00	22	2	4	-2	0	2	2	4	-2	5	7	1	1	19	7	0	0	0
1	04108	08	13	14	27	28	31	12	121	20.17	31	3	3	0	0	0	3	3	0	5	8	2	2	23	13	0	2	2
1	04109	06	08	10	17	30	31	14	102	17.00	22	2	4	-2	0	2	3	3	0	5	9	1	1	25	13	1	2	1
1	04110	14	19	20	21	22	31	11	127	21.17	17	3	3	0	0	0	5	1	4	5	7	3	1	17	9	1	1	1
1	04111	11	16	18	20	26	31	02	122	20.33	22	2	4	-2	0	3	4	2	2	4	7	0	0	20	6	1	2	2
1	04112	09	13	15	21	26	33	06	117	19.50	27	5	1	4	3	0	3	3	0	5	8	0	0	24	7	1	1	2
1	04113	08	10	23	25	31	32	07	129	21.50	19	3	3	0	2	1	4	2	2	6	8	1	1	24	13	0	0	4
1	04114	01	06	09	17	21	22	01	76	12.67	26	4	2	2	2	0	3	3	0	5	7	1	1	21	8	0	0	2
1	04115	02	16	20	30	31	33	01	132	22.00	12	2	4	-2	1	3	4	2	2	5	9	1	1	31	14	0	0	3
1	04116	01	03	05	08	14	33	03	64	10.67	24	4	2	2	2	1	1	5	-4	5	9	0	0	32	19	1	1	2
1	04117	01	03	07	14	24	25	07	74	12.33	24	4	2	2	2	1	2	4	-2	5	9	1	1	24	10	2	3	1
1	04118	03	04	07	12	30	31	15	87	14.50	17	3	3	0	0	1	2	4	-2	6	8	2	2	28	18	1	2	1
1	04119	06	09	18	20	25	33	06	111	18.50	31	3	3	0	1	1	4	2	2	6	10	0	0	27	9	0	0	1
1	04120	07	08	18	21	27	32	10	113	18.83	33	3	3	0	1	1	4	2	2	4	8	1	1	25	10	1	1	4
1	04121	07	13	16	18	30	32	10	116	19.33	26	2	4	-2	1	3	3	3	0	6	8	0	0	25	12	2	3	1
1	04122	03	11	14	22	24	31	15	105	17.50	15	3	3	0	1	2	3	3	0	4	8	0	0	28	8	0	0	2
1	05001	01	07	08	23	27	28	14	94	15.67	34	4	2	2	2	0	3	3	0	4	8	2	2	27	15	0	0	1
1	05002	06	09	20	26	28	33	14	122	20.33	32	2	4	-2	0	2	4	2	2	5	10	0	0	27	11	0	1	4
1	05003	09	12	15	19	22	31	16	108	18.00	28	4	2	2	1	0	3	3	0	4	6	0	0	22	9	0	1	1
1	05004	01	04	08	09	22	23	03	67	11.17	27	3	3	0	0	1	2	4	-2	6	8	2	2	22	13	1	2	2
1	05005	05	09	20	26	28	33	15	121	20.17	31	3	3	0	1	2	4	2	2	6	10	0	0	28	11	0	1	2
1	05006	02	04	05	15	21	31	16	78	13.00	18	4	2	2	3	1	2	4	-2	4	8	1	1	29	10	0	1	2
1	05007	07	15	17	20	23	33	15	115	19.17	25	5	1	4	3	0	4	2	2	4	5	0	0	26	10	0	1	1
1	05008	11	19	22	27	32	33	11	144	24.00	24	4	2	2	1	0	5	1	4	5	7	1	1	22	8	1	1	3
1	05009	02	17	22	27	29	31	14	128	21.33	28	4	2	2	2	0	5	1	4	4	8	0	0	29	15	2	2	1
1	05010	08	10	11	18	25	26	01	98	16.33	28	2	4	-2	0	1	3	3	0	5	6	2	2	18	7	0	0	2
1	05011	09	11	13	15	22	30	15	100	16.67	20	4	2	2	3	1	2	4	-2	6	7	0	0	21	8	0	1	2
1	05012	02	03	06	16	22	31	05	80	13.33	20	2	4	-2	0	2	2	4	-2	4	10	1	1	29	10	1	1	2
1	05013	07	08	16	19	20	24	06	94	15.67	34	2	4	-2	0	2	3	3	0	6	6	2	2	17	8	0	1	1
1	05014	13	19	21	23	30	32	05	138	23.00	18	4	2	2	3	1	5	1	4	5	6	0	0	19	7	0	1	3
1	05015	04	08	09	16	17	29	15	83	13.83	43	3	3	0	1	1	2	4	-2	5	6	2	2	25	12	0	0	1
1	05016	01	05	06	12	16	30	15	70	11.67	20	2	4	-2	1	3	1	5	-4	5	8	1	1	29	14	0	1	3
